date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
01/01/2022 00:00,1.98,2.6,26.3,28.6,21,103,83,706,0,58,3.4,0,20.91,5.9,306
01/01/2022 01:00,1.79,2.5,21.2,23.6,27,115,80,705.6,0,55,4.5,0.001,20.89,6.2,309
01/01/2022 02:00,1.65,2.6,23.1,25.5,24,123,93,705.5,0,57,4,0.001,20.13,6.1,306
01/01/2022 03:00,1.68,2.9,25.8,28.5,15,83,58,705.3,0,62,3.6,0.001,19.16,4.4,304
01/01/2022 04:00,1.5,2.6,17.9,20.4,17,80,67,705.4,0,65,3.1,0.001,17.01,3.5,92
01/01/2022 05:00,1.45,2.6,17.9,20.3,13,57,52,705.3,0,66,2.9,0.001,16.38,3.3,175
01/01/2022 06:00,1.37,2.8,16.5,19.2,11,59,20,705.5,0,64,2.8,0.001,16.12,4.2,150
01/01/2022 07:00,1.18,3,13.2,16.1,13,54,19,705.9,0,56,2.9,0.001,16.48,4.4,183
01/01/2022 08:00,1.21,5.2,17.4,22.5,5,39,10,706.4,0,54,2.8,0.009,16.29,3.7,263
01/01/2022 09:00,1.23,9,15.8,24.6,10,41,12,707.1,0,50,3.1,0.086,17.93,5.3,156
01/01/2022 10:00,1.31,10.7,14.3,24.8,17,42,5,707.7,0,36,3.3,0.292,23.59,4.3,176
01/01/2022 11:00,1.19,8.6,12.6,21.1,22,52,10,707.9,0,25,4.4,0.417,29.51,5,318
01/01/2022 12:00,1.03,4.3,6.6,10.9,32,54,20,707.5,0,17,5.3,0.49,32.96,5.6,349
01/01/2022 13:00,1.03,3.1,4.2,7.3,38,52,7,706.7,0,15,3.6,0.522,34.05,5.6,357
01/01/2022 14:00,1.07,2.9,4.5,7.5,46,38,23,705.9,0,12,3.2,0.496,34.99,6.4,128
01/01/2022 15:00,1.12,3.5,7.6,11,51,37,21,705.4,0,13,3.1,0.428,34.83,10.1,164
01/01/2022 16:00,1.14,3.2,8.1,11.3,52,48,12,705.3,0,14,3.2,0.305,34.97,7.6,182
01/01/2022 17:00,1.16,3.3,10.4,13.7,49,36,6,705.7,0,16,3.1,0.152,33.69,7,175
01/01/2022 18:00,1.23,3.6,17.2,20.7,35,45,25,706.2,0,19,3,0.017,30.25,5.7,171
01/01/2022 19:00,1.62,6.4,25.3,31.5,16,39,8,706.9,0,23,2.8,0.001,26.3,5.2,151
01/01/2022 20:00,1.52,4.9,25.1,29.8,13,37,5,707.5,0,25,2.7,0.001,23.89,4.4,232
01/01/2022 21:00,1.4,4.9,24.9,29.6,11,32,16,708,0,26,2.7,0.001,22.44,5,258
01/01/2022 22:00,1.51,3.8,22.1,25.7,13,30,7,708.3,0,27,2.6,0.001,21.63,4.3,261
01/01/2022 23:00,1.58,4.4,23.2,27.5,10,24,14,708.7,0,30,2.6,0.001,20.65,3.4,233
02/01/2022 00:00,1.77,6.4,25.7,31.8,5,30,10,709,0,37,NULL,0.001,19.24,2.7,309
02/01/2022 01:00,1.59,7,25.5,32.3,4,36,NULL,709.3,0,41,2.7,0.001,18.49,3.7,303
02/01/2022 02:00,1.45,2.7,17.3,19.8,12,34,21,709.6,0,38,2.7,0.001,18.68,3.6,285
02/01/2022 03:00,1.52,2.8,14.7,17.3,15,29,3,710.3,0,35,3.1,0.001,18.66,3.9,322
02/01/2022 04:00,1.48,2.5,9.1,11.5,25,30,NULL,711.2,0,25,3.6,0.001,20.97,8,340
02/01/2022 05:00,1.3,2.4,3.8,6.2,38,89,3,713.4,0,20,2.9,0.001,20.14,8.8,340
02/01/2022 06:00,1.35,2.4,3.8,6.2,36,129,20,714.6,0,22,2.7,0.001,18.84,10.8,334
02/01/2022 07:00,1.32,2.5,4.8,7.3,32,90,26,715.9,0,30,2.5,0.001,16.27,11.1,342
02/01/2022 08:00,1.2,2.5,5.2,7.8,31,145,32,717.5,0,36,2.4,0.009,13.3,11,338
02/01/2022 09:00,1.29,3.1,5.4,8.5,31,121,19,719.2,0,36,2.6,0.134,11.75,9.3,350
02/01/2022 10:00,1.42,3.9,5.1,9.1,27,104,NULL,720.7,0,38,3.8,0.303,10.28,11,338
02/01/2022 11:00,1.22,4.3,4.9,9.2,28,79,NULL,721.7,0,35,4.8,0.428,10.71,9.8,339
02/01/2022 12:00,1.25,4.8,5.7,10.5,29,72,6,721.8,0,31,4.7,0.511,11.84,9.2,5
02/01/2022 13:00,1.27,4.5,5.7,10.2,31,72,7,721.3,0,30,4.2,0.541,13.07,8.7,4
02/01/2022 14:00,1.4,4.2,5.7,9.9,34,64,NULL,720.7,0,28,3.8,0.519,14.1,8.1,11
02/01/2022 15:00,1.39,4,5.8,9.7,36,57,10,720.5,0,26,3.4,0.446,15.1,7.6,12
02/01/2022 16:00,1.61,3.9,6.2,10.1,35,48,7,720.5,0,25,3.7,0.329,14.84,7.6,15
02/01/2022 17:00,1.68,3.8,7.9,11.7,34,49,10,720.9,0,25,3.7,0.179,14.21,7.7,NULL
02/01/2022 18:00,1.52,2.9,9.3,12.1,32,44,26,721.6,0,25,4.1,0.019,12.29,7.7,336
02/01/2022 19:00,1.53,2.6,11.9,14.4,28,51,11,722.2,0,25,5.7,0.001,11.49,6,337
02/01/2022 20:00,1.51,2.6,11.8,14.3,29,47,NULL,723,0,25,4.8,0.001,10.44,7.8,327
02/01/2022 21:00,1.37,2.7,10,12.6,31,41,NULL,723.6,0,23,4.1,0.001,9.89,6.7,307
02/01/2022 22:00,1.58,5.1,21.3,26.2,13,37,17,724.1,0,32,3.8,0.001,8.37,3.8,158
02/01/2022 23:00,1.6,5.8,19.4,25.1,13,39,12,724.3,0,37,3.4,0.001,7.41,6.5,148
03/01/2022 00:00,1.56,5.3,16.9,22.1,15,34,2,724.3,0,38,2.9,0.001,7.34,6.4,146
03/01/2022 01:00,1.42,3.5,12.5,15.9,20,36,22,724.2,0,39,2.7,0.001,6.74,7.3,133
03/01/2022 02:00,1.27,2.9,8.5,11.3,23,34,17,724,0,43,2.6,0.001,5.81,7.8,136
03/01/2022 03:00,1.36,2.7,6.9,9.5,29,29,7,723.8,0,35,2.5,0.001,6.29,6.9,147
03/01/2022 04:00,1.16,2.7,5.5,8.2,28,27,9,723.5,0,40,2.4,0.001,5.2,9.3,131
03/01/2022 05:00,1.27,2.9,7,9.8,26,23,NULL,723.1,0,41,2.4,0.001,4.77,9.5,129
03/01/2022 06:00,1.64,3.4,12.2,15.5,23,23,NULL,723.2,0,38,2.5,0.001,4.79,10.3,122
03/01/2022 07:00,1.39,4.8,16.7,21.4,18,33,6,723.6,0,38,2.5,0.001,4.73,7.1,132
03/01/2022 08:00,1.59,10.3,22.7,32.7,11,31,21,724,0,42,NULL,0.008,4.08,5.6,140
03/01/2022 09:00,2.11,23.7,25.2,48.5,10,34,NULL,724.3,0,39,2.6,0.138,5.5,7.7,118
03/01/2022 10:00,1.45,11.2,15.5,26.5,26,49,6,724.7,0,27,2.5,0.307,8.8,8.4,137
03/01/2022 11:00,1.47,9.3,12.4,21.4,32,37,2,724.3,0,22,2.5,0.435,10.67,10.6,149
03/01/2022 12:00,1.63,4.7,6.1,10.8,39,34,12,723.5,0,19,2.6,0.519,13.38,7.8,177
03/01/2022 13:00,1.59,3.8,5,8.8,41,30,14,722.3,0,21,2.7,0.55,14.99,7.9,206
03/01/2022 14:00,1.41,5.3,8.1,13.3,40,37,7,720.9,0,22,2.6,0.524,15.24,9.7,176
03/01/2022 15:00,1.59,5.1,8.8,13.9,43,33,NULL,720.1,0,21,2.6,0.445,15.67,9.8,165
03/01/2022 16:00,1.46,5,9.1,14,44,36,NULL,719.5,0,21,NULL,0.329,15.59,12.7,154
03/01/2022 17:00,1.37,4.2,7.1,11.2,43,41,20,719.5,0,20,NULL,0.189,15.21,15.3,132
03/01/2022 18:00,1.68,4.4,10.5,14.8,38,36,NULL,719.5,0,21,NULL,0.019,14.17,12.4,142
03/01/2022 19:00,1.73,4,11.5,15.5,35,34,29,719.6,0,22,NULL,0.002,13.19,10.8,157
03/01/2022 20:00,1.91,3.6,12.2,15.7,33,34,NULL,720,0,23,NULL,0.001,12.12,8.4,184
03/01/2022 21:00,1.55,4,13.9,17.8,30,36,11,720,0,24,NULL,0.001,11.3,8.2,176
03/01/2022 22:00,1.29,2.8,8,10.8,34,25,NULL,720,0,25,NULL,0.001,10.65,8,189
03/01/2022 23:00,1.3,2.8,6.6,9.3,35,23,15,719.5,0,27,2.5,0.001,10.07,6.3,180
04/01/2022 00:00,1.25,3.3,9.3,12.4,31,21,NULL,719,0,28,2.5,0.001,9.46,5.6,156
04/01/2022 01:00,1.26,3,10.1,13.1,28,22,NULL,718.5,0,32,NULL,0.001,8.46,5.7,145
04/01/2022 02:00,1.27,2.9,8.5,11.3,29,23,5,718.1,0,36,NULL,0.001,7.91,8.5,139
04/01/2022 03:00,1.35,2.6,6.4,8.9,29,22,10,717.5,0,40,NULL,0.001,6.72,5,137
04/01/2022 04:00,1.28,2.5,9.3,11.7,25,20,9,717.4,0,43,NULL,0.001,6.45,3.5,325
04/01/2022 05:00,1.36,2.5,13.9,16.3,21,18,NULL,717.7,0,47,2.7,0.001,6.94,5.8,342
04/01/2022 06:00,1.45,3.9,22.7,26.4,12,30,2,717.7,0,46,3.4,0.001,6.81,6.3,300
04/01/2022 07:00,1.67,8.6,30.7,39.1,4,41,21,717.7,0,47,4.3,0.001,6.47,5.1,292
04/01/2022 08:00,1.78,25.6,29.3,54.6,4,54,37,717.3,0,49,4,0.008,5.7,6.3,154
04/01/2022 09:00,1.81,42,30.3,72,6,57,17,717.9,0,43,5,0.121,7.97,4.4,322
04/01/2022 10:00,2.02,37.4,32.6,69.6,12,74,25,717.9,0,32,11.6,0.28,11.76,4.3,333
04/01/2022 11:00,2.01,29,31.1,59.7,18,70,27,717.7,0,28,11.1,0.403,13.94,4.7,3
04/01/2022 12:00,1.99,24.1,31.1,54.8,22,72,19,716.8,0,23,8.4,0.484,16.36,4,287
04/01/2022 13:00,1.65,14.6,24.6,39,31,73,25,715.5,0,21,6.3,0.521,18.82,5.9,119
04/01/2022 14:00,1.66,13.5,30.8,44,37,61,23,714.3,0,21,6.1,0.499,20.48,5.5,358
04/01/2022 15:00,1.4,6.5,17.5,23.8,48,71,5,713.5,0,18,4,0.432,22.4,7.9,149
04/01/2022 16:00,1.56,6.2,23.2,29.2,50,54,31,713.1,0,20,4.7,0.314,22.88,5.8,344
04/01/2022 17:00,1.53,5.9,28.9,34.6,45,68,16,713,0,22,4.6,0.174,22.4,7.3,283
04/01/2022 18:00,1.59,4.1,33.9,37.8,33,77,9,713.1,0,29,4.3,0.02,19.14,3.7,302
04/01/2022 19:00,1.77,13.8,48.9,62.6,10,68,45,713.3,0,36,3.5,0.001,16.96,3.5,17
04/01/2022 20:00,1.6,5.6,40.5,45.9,14,65,22,713.7,0,40,3.2,0.001,15.46,3.6,188
04/01/2022 21:00,1.76,27.1,45.5,72.4,5,52,36,713.9,0,47,3.2,0.001,13.43,2.8,246
04/01/2022 22:00,1.78,28.6,43.4,71.7,4,61,9,713.9,0,50,3.1,0.001,12.07,2.6,274
04/01/2022 23:00,1.8,29.4,40.9,70,3,65,NULL,713.8,0,56,3,0.001,10.78,2.1,241
05/01/2022 00:00,1.71,26.3,38.4,64.4,3,61,NULL,713.6,0,58,2.9,0.001,10.22,2.3,251
05/01/2022 01:00,1.57,13.6,35.3,48.6,3,56,3,713.3,0,61,2.8,0.001,9.17,1.9,242
05/01/2022 02:00,1.47,14.9,32.7,47.4,NULL,42,NULL,712.8,0,64,2.8,0.001,8.68,2,262
05/01/2022 03:00,1.49,9.9,30.3,39.9,4,48,34,712.4,0,65,NULL,0.001,8.22,2.1,228
05/01/2022 04:00,1.37,12.1,28.8,40.6,3,44,36,712.1,0,66,2.7,0.001,7.85,2.2,253
05/01/2022 05:00,1.26,6.2,26.9,32.8,5,39,29,711.8,0,64,2.7,0.001,8.03,2.8,295
05/01/2022 06:00,1.33,10.7,25.8,36.3,5,37,30,711.9,0,61,2.9,0.001,8.71,3.8,286
05/01/2022 07:00,1.39,33.7,28.9,62.3,3,47,NULL,711.9,0,61,2.9,0.001,8.22,2.9,284
05/01/2022 08:00,1.64,46.2,30,75.8,3,45,5,712,0,59,3.1,0.007,8.33,2.7,288
05/01/2022 09:00,1.87,67,30.4,97,5,55,7,712.2,0,47,3.4,0.139,12.07,3.6,209
05/01/2022 10:00,2.3,92.7,40.6,132.8,7,60,NULL,712.4,0,30,3.9,0.306,18.55,3,162
05/01/2022 11:00,1.83,26.9,31.8,58.4,20,75,7,712.3,0,19,3.7,0.432,22.94,3.6,337
05/01/2022 12:00,1.68,17.7,32.4,49.8,30,56,20,711.7,0,13,4.4,0.514,25.58,5.1,342
05/01/2022 13:00,1.59,12,28.4,40.2,40,67,42,710.8,0,11,7.6,0.545,27,5.6,352
05/01/2022 14:00,1.56,7.8,25.1,32.7,55,50,NULL,709.7,0,11,6.1,0.518,28.15,6.2,319
05/01/2022 15:00,1.42,4,12.4,16.4,64,58,31,709,0,11,3.5,0.444,29.26,6.4,215
05/01/2022 16:00,1.48,4.3,12.7,16.8,59,44,5,708.6,0,11,3.7,0.329,28.93,9.1,151
05/01/2022 17:00,1.72,3.5,12.5,15.9,68,37,NULL,708.7,0,13,5.8,0.184,27.76,13.2,126
05/01/2022 18:00,1.64,2.9,21,23.7,72,51,NULL,709.2,0,18,7.4,0.022,25.41,10.9,144
05/01/2022 19:00,1.71,3.5,28.6,31.9,42,55,11,709.6,0,21,4.1,0.001,23.25,7.2,177
05/01/2022 20:00,1.56,3.4,21.8,25,46,45,16,710,0,24,3.9,0.001,21.88,6.1,162
05/01/2022 21:00,1.56,3.9,32.4,36.1,35,46,NULL,710.5,0,30,4,0.001,19.54,7.7,139
05/01/2022 22:00,1.68,4.2,33.2,37.2,31,54,29,710.5,0,33,3.8,0.001,18.04,6.3,139
05/01/2022 23:00,1.57,3.5,30.8,34.1,33,47,18,710.5,0,36,3.8,0.001,16.86,6.6,138
06/01/2022 00:00,1.35,2.7,23.2,25.8,36,53,8,710.7,0,38,3.5,0.001,15.77,5,171
06/01/2022 01:00,1.35,2.7,24.9,27.4,29,43,21,710.6,0,42,3.2,0.001,13.97,3.5,256
06/01/2022 02:00,1.44,NULL,NULL,NULL,26,37,16,710.4,0,45,3.1,0.001,13.63,3.7,277
06/01/2022 03:00,1.52,2.6,20.3,22.7,30,45,14,710.4,0,48,3.1,0.001,12.67,2.8,231
06/01/2022 04:00,1.67,2.6,26.9,29.3,17,42,3,710.4,0,53,3,0.001,11.45,2.2,292
06/01/2022 05:00,1.4,2.7,21.2,23.7,16,38,37,710.6,0,57,2.7,0.001,10.69,2.5,254
06/01/2022 06:00,1.53,4.6,31.1,35.5,9,41,8,710.7,0,58,2.7,0.001,10.15,2.1,303
06/01/2022 07:00,1.52,28.6,37.6,65.9,3,37,11,711,0,58,2.8,0.001,10.1,2.8,258
06/01/2022 08:00,1.9,36.3,37.2,73.2,3,51,32,711.4,0,59,3,0.007,9.78,2.4,314
06/01/2022 09:00,2.25,81.2,39.9,120.7,5,69,19,711.8,0,52,3.6,0.131,12.52,3.3,148
06/01/2022 10:00,2.17,69.8,43.3,112.8,9,76,NULL,712.4,0,34,4.2,0.297,18.51,3.6,9
06/01/2022 11:00,2.14,23.1,35.5,58.4,29,74,14,712.7,0,21,6.2,0.424,23.11,4,4
06/01/2022 12:00,1.64,5.7,18.5,24,60,77,15,712.2,0,17,6.7,0.512,26.19,4.7,9
06/01/2022 13:00,1.83,15.9,45.7,61.5,46,62,29,711.8,0,16,19.7,0.541,26.95,6.2,354
06/01/2022 14:00,2.02,12.6,50.3,62.6,60,97,29,711,0,14,14,0.521,28,6.4,354
06/01/2022 15:00,1.6,4.6,24.4,28.8,86,108,NULL,710.5,0,11,6.4,0.452,28.45,7.6,340
06/01/2022 16:00,1.43,3.3,15.7,18.8,89,64,30,710.5,0,9,5.1,0.33,28.73,9.4,300
06/01/2022 17:00,1.52,3.4,22.1,25.3,80,68,36,710.7,0,11,4.9,0.178,28.04,7.5,264
06/01/2022 18:00,1.63,3.8,40.3,43.9,54,68,37,711.1,0,16,4.9,0.023,24.87,5.5,181
06/01/2022 19:00,1.75,3.5,47.2,50.5,47,66,36,711.7,0,23,5.8,0.001,22.74,7.7,143
06/01/2022 20:00,1.55,3.3,32.4,35.5,48,67,27,712.2,0,28,4.9,0.001,22.05,7.6,151
06/01/2022 21:00,1.39,2.9,29.4,32,53,55,17,712.9,0,30,5.4,0.001,21.11,6.5,146
06/01/2022 22:00,1.55,3,35.5,38.3,44,52,17,713.5,0,35,5.2,0.001,18.77,6.2,140
06/01/2022 23:00,1.42,2.9,33.4,36.1,38,59,45,713.8,0,39,4.6,0.001,17.55,5.3,126
07/01/2022 00:00,1.31,2.7,16.9,19.4,51,60,3,713.9,0,41,4.7,0.001,19.27,6.9,136
07/01/2022 01:00,1.26,2.6,14.5,17,48,45,10,714,0,48,3.8,0.001,18.61,5.9,122
07/01/2022 02:00,1.18,2.7,21.7,24.2,27,46,13,714.1,0,57,4.2,0.002,18.04,8.8,302
07/01/2022 03:00,1.17,2.6,17.9,20.4,25,66,12,714.2,0,64,4.5,0.001,16.76,5.4,328
07/01/2022 04:00,1.18,2.6,12.1,14.6,33,49,20,714.4,0,56,3.5,0.002,15.93,6.7,338
07/01/2022 05:00,1.13,NULL,NULL,NULL,33,46,11,714.6,0,70,2.9,0.003,13.19,7.1,323
07/01/2022 06:00,1.11,NULL,NULL,NULL,28,40,NULL,714.7,0,70,2.9,0.002,12.81,4.9,352
07/01/2022 07:00,1.16,2.7,14.4,17.1,21,45,21,715.2,0,76,3.5,0.002,11.95,5.5,357
07/01/2022 08:00,1.14,2.8,17.4,20.1,16,43,24,715.6,0,84,3.1,0.004,10.85,5.2,300
07/01/2022 09:00,1.19,4.4,23.5,27.8,9,43,4,716.3,0,86,2.9,0.012,10.61,4.4,325
07/01/2022 10:00,1.43,6.4,21.9,28.1,9,48,9,716.7,0,87,2.7,0.028,10.21,3.9,359
07/01/2022 11:00,1.51,14.3,25.3,39.4,6,34,18,716.9,0,87,2.8,0.045,10.44,2.8,49
07/01/2022 12:00,1.31,7.9,15.8,23.6,17,46,18,716.2,0,85,2.7,0.126,11.26,5.6,117
07/01/2022 13:00,1.16,6,13.7,19.7,18,40,2,715.5,0,80,2.8,0.117,12.39,4,330
07/01/2022 14:00,1.45,9.7,20.1,29.6,14,35,24,714.4,0,76,2.7,0.131,12.98,4.3,3
07/01/2022 15:00,1.35,6.7,16.3,22.8,19,52,9,713.6,0,72,2.7,0.134,13.15,6.1,338
07/01/2022 16:00,1.26,7.4,18.3,25.6,19,50,16,713.1,0,70,NULL,0.153,13.3,5.9,359
07/01/2022 17:00,1.42,9.1,23,31.8,15,57,23,712.9,0,70,2.8,0.116,13.28,6,9
07/01/2022 18:00,1.44,8.3,25.7,33.8,9,72,35,713,0,73,2.8,0.03,12.68,4.9,8
07/01/2022 19:00,1.47,6.4,26.4,32.6,4,78,38,713.1,0,77,NULL,0.002,11.69,2.9,35
07/01/2022 20:00,1.51,9,25.3,34.1,7,68,39,713.4,0,77,NULL,0.002,11.43,5.5,203
07/01/2022 21:00,1.26,5.9,18.3,24.1,15,63,9,713.6,0,74,2.7,0.003,11.72,9,145
07/01/2022 22:00,1.28,6.1,17.6,23.6,13,62,20,713.6,0,75,2.7,0.003,11.38,8.4,147
07/01/2022 23:00,1.24,6,16.8,22.7,13,57,7,713.6,0,76,NULL,0.003,10.98,7.4,151
08/01/2022 00:00,1.22,4.7,15.3,19.9,13,58,12,713.2,0,76,NULL,0.003,10.94,6.2,152
08/01/2022 01:00,1.21,3.3,13.9,17,NULL,52,37,712.8,0,76,2.6,0.003,11.06,4.9,147
08/01/2022 02:00,1.25,3.2,15.4,18.5,7,51,28,712.5,0,78,2.6,0.001,10.64,2.8,301
08/01/2022 03:00,1.32,3.4,19.6,22.9,5,50,9,712.1,0,79,2.7,0.002,10.69,5.2,326
08/01/2022 04:00,1.44,5,18.8,23.7,3,51,17,711.6,0,79,2.7,0.001,10.51,5.1,307
08/01/2022 05:00,1.45,10.9,21.1,31.8,2,51,25,711.7,0,79,2.9,0.002,10.84,4.5,317
08/01/2022 06:00,1.37,23.3,17.3,40.4,2,59,16,712,0,80,2.9,0.001,10.26,3.1,106
08/01/2022 07:00,1.38,30.7,14.7,45.2,2,57,30,712.3,0,83,2.8,0.001,9.48,2.1,128
08/01/2022 08:00,1.44,43.7,14.2,57.7,NULL,59,16,712.7,0,84,2.9,0.011,9.11,3,120
08/01/2022 09:00,1.79,58.2,16.2,74.1,3,64,28,713.3,0,81,3.1,0.091,10.52,4.9,136
08/01/2022 10:00,1.64,31.1,24.9,55.6,9,80,20,713.7,0,73,3.6,0.272,13.68,4.8,162
08/01/2022 11:00,1.79,26,31.5,57.2,17,103,24,713.7,0,62,5.2,0.376,17.07,6.7,140
08/01/2022 12:00,1.63,19.7,31.9,51.3,24,122,63,713.1,0,54,5,0.473,19.89,4.8,5
08/01/2022 13:00,1.74,17.6,40.4,57.8,31,109,57,712.3,0,49,5.7,0.446,21.81,4.7,22
08/01/2022 14:00,1.75,11.1,38.3,49.1,44,110,41,711.2,0,44,4.9,0.366,23.8,4.9,31
08/01/2022 15:00,1.8,7.4,35.5,42.7,47,103,44,710.7,0,46,4,0.265,23.92,5.1,356
08/01/2022 16:00,1.83,4.9,34.1,38.8,48,103,55,710.7,0,48,3.6,0.13,23.32,2.6,344
08/01/2022 17:00,1.72,5.2,37.6,42.7,48,100,31,710.9,0,44,3.5,0.114,24.2,8.4,160
08/01/2022 18:00,1.84,4.2,41.6,45.6,42,93,25,711.4,0,44,3.2,0.037,23.58,5.6,155
08/01/2022 19:00,1.91,4.3,51.9,56,26,81,46,712.1,0,54,3.3,0.002,21.07,3.3,314
08/01/2022 20:00,2.32,7.2,59,66,6,98,67,712.7,0,63,3.2,0.001,19.19,2.5,291
08/01/2022 21:00,2.32,15.1,49.5,64.5,3,98,33,713.3,0,68,3.1,0.001,17.84,2.8,210
08/01/2022 22:00,2.22,16,41.5,57.2,3,93,43,713.7,0,70,2.9,0.001,16.63,2.2,124
08/01/2022 23:00,2.25,20.8,38.3,58.8,3,78,22,714,0,72,2.8,0.001,15.5,1.9,316
09/01/2022 00:00,2.26,18.5,37,55.2,NULL,79,32,714.1,0,75,2.9,0.001,14.89,3.6,235
09/01/2022 01:00,1.83,14.8,30.8,45.3,4,77,32,714.1,0,75,2.8,0.001,14.2,2.8,178
09/01/2022 02:00,1.66,14.1,28.9,42.8,3,53,35,714.1,0,76,2.7,0.001,13.61,2.5,276
09/01/2022 03:00,1.57,7.7,25.7,33.2,3,53,25,714,0,79,2.6,0.001,12.79,2.1,249
09/01/2022 04:00,1.65,14.5,22.6,36.8,2,69,28,714,0,82,2.6,0.001,12.05,2.1,299
09/01/2022 05:00,1.54,12.8,19.7,32.3,3,49,33,714.1,0,83,NULL,0.001,11.7,2.1,229
09/01/2022 06:00,1.67,20.6,19.4,39.8,3,45,34,714.3,0,83,2.7,0.001,11.72,2.4,250
09/01/2022 07:00,1.51,16.6,19.9,36.3,2,52,30,714.6,0,83,2.7,0.001,11.73,2.8,239
09/01/2022 08:00,1.64,31.9,19.9,51.5,2,49,21,715,0,82,NULL,0.007,11.31,2.3,278
09/01/2022 09:00,1.93,53.3,21.2,74.1,4,49,4,715.6,0,77,2.9,0.117,13.82,2,143
09/01/2022 10:00,1.99,27.3,29.2,56.3,13,60,20,716.3,0,52,7.4,0.268,18.41,6.7,339
09/01/2022 11:00,1.82,11,30.2,40.9,35,81,54,716.7,0,52,13.2,0.407,20.97,7.9,345
09/01/2022 12:00,1.96,12.8,44.6,57.2,46,107,50,716.6,0,45,17,0.489,23.66,7.5,355
09/01/2022 13:00,1.71,4.6,21.5,25.9,79,137,66,716.5,0,40,9.3,0.523,24.54,9.4,340
09/01/2022 14:00,1.45,3.2,13.8,16.9,86,93,34,716.1,0,46,7.8,0.5,25.55,8.7,340
09/01/2022 15:00,1.37,3,11.8,14.7,81,78,54,715.8,0,50,6.6,0.421,26.16,9.3,321
09/01/2022 16:00,1.33,3.1,10.1,13.1,63,71,38,715.8,0,49,5.7,0.3,26.29,9.7,346
09/01/2022 17:00,1.37,3,9.7,12.7,47,54,15,716.3,0,52,4.7,0.193,25.28,10.9,342
09/01/2022 18:00,1.33,2.7,9,11.6,38,55,28,717.4,0,57,5.5,0.03,23.31,10.7,309
09/01/2022 19:00,1.37,2.7,10.9,13.4,33,45,8,718.6,0,61,6.2,0.002,21.95,8.3,330
09/01/2022 20:00,1.32,2.6,11.9,14.5,32,46,9,719.8,0,57,4.3,0.002,20.91,6.8,349
09/01/2022 21:00,1.36,2.7,12.3,14.9,31,41,40,720.7,0,61,3.8,0.002,19.74,7.3,346
09/01/2022 22:00,1.19,2.6,11.7,14.2,34,34,12,721.4,0,63,3.7,0.002,19.41,9.6,334
09/01/2022 23:00,1.28,2.6,12.4,15,35,40,11,721.7,0,60,4.6,0.002,19.17,6.8,345
10/01/2022 00:00,1.32,NULL,NULL,NULL,33,45,15,722.1,0,41,6.2,0.002,18.71,10.4,336
10/01/2022 01:00,1.26,NULL,NULL,NULL,31,67,14,722.3,0,31,4.8,0.002,17.23,7.8,352
10/01/2022 02:00,1.34,NULL,NULL,NULL,30,67,37,722.2,0,32,2.9,0.002,16.38,10.2,330
10/01/2022 03:00,1.28,2.5,5.7,8.3,29,46,3,722.5,0,34,2.5,0.002,15.22,10.8,344
10/01/2022 04:00,1.24,2.6,5.1,7.7,30,47,7,722.8,0,36,2.4,0.002,14.02,8.4,4
10/01/2022 05:00,1.41,2.6,5,7.6,28,59,9,723.6,0,36,2.8,0.002,13.08,8.3,5
10/01/2022 06:00,1.22,2.7,6.8,9.5,25,50,6,724.1,0,40,3.4,0.002,12.33,8.3,347
10/01/2022 07:00,1.26,2.8,8.4,11.1,22,36,27,724.7,0,44,3.5,0.002,11.45,8.3,342
10/01/2022 08:00,1.3,3.4,11.6,14.9,18,30,16,725.2,0,45,3.6,0.006,10.95,NULL,347
10/01/2022 09:00,1.4,4.8,14.2,18.9,15,32,2,725.8,0,45,3.7,0.022,10.78,7.4,346
10/01/2022 10:00,1.4,7.7,17.6,25.2,12,39,20,726,0,44,3.7,0.05,11.05,5.9,346
10/01/2022 11:00,1.43,9.1,17.5,26.5,12,69,6,726.4,0,43,NULL,0.076,11.38,6.6,356
10/01/2022 12:00,1.33,7.3,15.8,23,15,50,5,726.2,0,42,4.2,0.076,11.37,8.5,346
10/01/2022 13:00,1.25,7.5,14.4,21.7,17,52,8,725.7,0,41,5.2,0.129,11.28,7.7,346
10/01/2022 14:00,1.34,6.4,15.2,21.4,19,43,8,724.8,0,39,3.9,0.11,11.63,5.5,1
10/01/2022 15:00,1.31,6.3,17.8,24,17,53,16,724.4,0,39,4.2,0.075,11.74,5.5,356
10/01/2022 16:00,1.42,6.6,19.8,26.3,16,57,23,724.1,0,38,4.4,0.062,11.89,6.4,353
10/01/2022 17:00,1.38,4.2,17.1,21.1,18,54,12,724,0,37,4.1,0.037,12.09,6,336
10/01/2022 18:00,1.41,4.3,20.8,24.9,15,40,22,724.2,0,37,4.5,0.011,12.31,5.4,350
10/01/2022 19:00,1.43,3.3,18.9,22,17,40,3,724.5,0,37,4.9,0.002,12.29,4.8,354
10/01/2022 20:00,1.46,3.6,19.4,22.8,15,39,13,725.1,0,36,4.1,0.002,11.55,5.6,6
10/01/2022 21:00,1.42,2.5,15.3,17.7,19,33,8,725.6,0,35,4.7,0.002,11.39,7.3,322
